PAIMS_ADDRESS.CIVIC_ADDRESS,PAIMS_ADDRESS.CITY,Data Conversion.CIVIC_ADDRESS,Data Conversion.CITY,ErrorCode,ErrorColumn
4003-hidden,VICTORIA,4003-hidden,VICTORIA,-1071607778,0
4004-hidden,VICTORIA,4004-hidden,VICTORIA,-1071607778,0
4005-hidden,VICTORIA,4005-hidden,VICTORIA,-1071607778,0
4006-hidden,Dunster,4006-hidden,Dunster,-1071607778,0
4007-hidden,VICTORIA,4007-hidden,VICTORIA,-1071607778,0
4008-hidden,VICTORIA,4008-hidden,VICTORIA,-1071607778,0
4009-hidden,VICTORIA,4009-hidden,VICTORIA,-1071607778,0
4010-hidden,VICTORIA,4010-hidden,VICTORIA,-1071607778,0
4011-hidden,VICTORIA,4011-hidden,VICTORIA,-1071607778,0
4012-hidden,VICTORIA,4012-hidden,VICTORIA,-1071607778,0
4483-hidden,Parson,4483-hidden,Parson,-1071607778,0
4124-hidden,Victoria,4124-hidden,Victoria,-1071607778,0
4125-hidden,Victoria,4125-hidden,Victoria,-1071607778,0
4126-hidden,Victoria,4126-hidden,Victoria,-1071607778,0
4127-hidden,Rossland,4127-hidden,Rossland,-1071607778,0
4128-hidden,Victoria,4128-hidden,Victoria,-1071607778,0
4129-hidden,Victoria,4129-hidden,Victoria,-1071607778,0
4130-hidden,Victoria,4130-hidden,Victoria,-1071607778,0
4131-hidden,Victoria,4131-hidden,Victoria,-1071607778,0
4132-hidden,Victoria,4132-hidden,Victoria,-1071607778,0
4133-hidden,Victoria,4133-hidden,Victoria,-1071607778,0
4134-hidden,Nanaimo,4134-hidden,Nanaimo,-1071607778,0
4135-hidden,Nanaimo,4135-hidden,Nanaimo,-1071607778,0
4136-hidden,Nelson,4136-hidden,Nelson,-1071607778,0
4137-hidden,Victoria,4137-hidden,Victoria,-1071607778,0
4138-hidden,N/A,4138-hidden,N/A,-1071607778,0
4139-hidden,Victoria,4139-hidden,Victoria,-1071607778,0
4140-hidden,Victoria,4140-hidden,Victoria,-1071607778,0
4141-hidden,Mill Bay,4141-hidden,Mill Bay,-1071607778,0
4142-hidden,Mill Bay,4142-hidden,Mill Bay,-1071607778,0
4143-hidden,Burns Lake,4143-hidden,Burns Lake,-1071607778,0
4144-hidden,Victoria,4144-hidden,Victoria,-1071607778,0
4145-hidden,Fruitvale,4145-hidden,Fruitvale,-1071607778,0
4146-hidden,Fruitvale,4146-hidden,Fruitvale,-1071607778,0
4147-hidden,Victoria,4147-hidden,Victoria,-1071607778,0
4148-hidden,Victoria,4148-hidden,Victoria,-1071607778,0
4149-hidden,Victoria,4149-hidden,Victoria,-1071607778,0
4150-hidden,Mill Bay,4150-hidden,Mill Bay,-1071607778,0
4151-hidden,Mill Bay,4151-hidden,Mill Bay,-1071607778,0
4619-hidden,Shawnigan Lake,4619-hidden,Shawnigan Lake,-1071607778,0
4620-hidden,Golden,4620-hidden,Golden,-1071607778,0
4810-hidden,Cowichan,4810-hidden,Cowichan,-1071607778,0
4811-hidden,Princeton,4811-hidden,Princeton,-1071607778,0
4812-hidden,Cowichan,4812-hidden,Cowichan,-1071607778,0
4813-hidden,Princeton,4813-hidden,Princeton,-1071607778,0
4814-hidden,Princeton,4814-hidden,Princeton,-1071607778,0
4815-hidden,Princeton,4815-hidden,Princeton,-1071607778,0
4816-hidden,Princeton,4816-hidden,Princeton,-1071607778,0
4817-hidden,Princeton,4817-hidden,Princeton,-1071607778,0
4818-hidden,Princeton,4818-hidden,Princeton,-1071607778,0
4819-hidden,Princeton,4819-hidden,Princeton,-1071607778,0
4820-hidden,Princeton,4820-hidden,Princeton,-1071607778,0
4821-hidden,Princeton,4821-hidden,Princeton,-1071607778,0
4822-hidden,Cowichan,4822-hidden,Cowichan,-1071607778,0
4823-hidden,Cowichan,4823-hidden,Cowichan,-1071607778,0
4824-hidden,Cowichan,4824-hidden,Cowichan,-1071607778,0
4825-hidden,Cowichan,4825-hidden,Cowichan,-1071607778,0
4826-hidden,Cowichan,4826-hidden,Cowichan,-1071607778,0
3278-hidden,VICTORIA,3278-hidden,VICTORIA,-1071607778,0
3279-hidden,VICTORIA,3279-hidden,VICTORIA,-1071607778,0
3280-hidden,VICTORIA,3280-hidden,VICTORIA,-1071607778,0
2872-hidden,Mission,2872-hidden,Mission,-1071607778,0
2873-hidden,Smithers,2873-hidden,Smithers,-1071607778,0
2874-hidden,Mission,2874-hidden,Mission,-1071607778,0
2875-hidden,Coalmont,2875-hidden,Coalmont,-1071607778,0
2876-hidden,Okanagan Falls,2876-hidden,Okanagan Falls,-1071607778,0
2877-hidden,Lumby,2877-hidden,Lumby,-1071607778,0
2878-hidden,Chilliwack,2878-hidden,Chilliwack,-1071607778,0
2879-hidden,Chilliwack,2879-hidden,Chilliwack,-1071607778,0
2880-hidden,Abbotsford,2880-hidden,Abbotsford,-1071607778,0
2881-hidden,Abbotsford,2881-hidden,Abbotsford,-1071607778,0
2882-hidden,Burnaby,2882-hidden,Burnaby,-1071607778,0
2883-hidden,Burnaby,2883-hidden,Burnaby,-1071607778,0
2884-hidden,Mission,2884-hidden,Mission,-1071607778,0
2885-hidden,Langley,2885-hidden,Langley,-1071607778,0
2886-hidden,Langley,2886-hidden,Langley,-1071607778,0
2887-hidden,Malakwa,2887-hidden,Malakwa,-1071607778,0
2896-hidden,Darfield,2896-hidden,Darfield,-1071607778,0
2897-hidden,Darfield,2897-hidden,Darfield,-1071607778,0
2898-hidden,Darfield,2898-hidden,Darfield,-1071607778,0
2899-hidden,Darfield,2899-hidden,Darfield,-1071607778,0
2900-hidden,Alert Bay,2900-hidden,Alert Bay,-1071607778,0
2901-hidden,Alert Bay,2901-hidden,Alert Bay,-1071607778,0
3396-hidden,Richmond,3396-hidden,Richmond,-1071607778,0
3397-hidden,Nanoose Bay,3397-hidden,Nanoose Bay,-1071607778,0
3398-hidden,Nanoose Bay,3398-hidden,Nanoose Bay,-1071607778,0
4486-hidden,Grand Forks,4486-hidden,Grand Forks,-1071607778,0
4487-hidden,Grand Forks,4487-hidden,Grand Forks,-1071607778,0
4488-hidden,Grand Forks,4488-hidden,Grand Forks,-1071607778,0
4496-hidden,Donald,4496-hidden,Donald,-1071607778,0
4497-hidden,Thetis Island,4497-hidden,Thetis Island,-1071607778,0
4498-hidden,Brisco,4498-hidden,Brisco,-1071607778,0
4499-hidden,Brisco,4499-hidden,Brisco,-1071607778,0
4500-hidden,VICTORIA,4500-hidden,VICTORIA,-1071607778,0
4501-hidden,VICTORIA,4501-hidden,VICTORIA,-1071607778,0
4502-hidden,VICTORIA,4502-hidden,VICTORIA,-1071607778,0
4503-hidden,VICTORIA,4503-hidden,VICTORIA,-1071607778,0
4504-hidden,VICTORIA,4504-hidden,VICTORIA,-1071607778,0
4506-hidden,Harrogate,4506-hidden,Harrogate,-1071607778,0
4507-hidden,VICTORIA,4507-hidden,VICTORIA,-1071607778,0
4508-hidden,VICTORIA,4508-hidden,VICTORIA,-1071607778,0
4509-hidden,VICTORIA,4509-hidden,VICTORIA,-1071607778,0
4510-hidden,Parson,4510-hidden,Parson,-1071607778,0
4511-hidden,Mt. Cartier,4511-hidden,Mt. Cartier,-1071607778,0
4512-hidden,VICTORIA,4512-hidden,VICTORIA,-1071607778,0
3018-hidden,New Hazelton,3018-hidden,New Hazelton,-1071607778,0
4621-hidden,Golden,4621-hidden,Golden,-1071607778,0
4622-hidden,Shawnigan Lake,4622-hidden,Shawnigan Lake,-1071607778,0
4623-hidden,Shawnigan Lake,4623-hidden,Shawnigan Lake,-1071607778,0
4625-hidden,Shawnigan Lake,4625-hidden,Shawnigan Lake,-1071607778,0
4626-hidden,Shawnigan Lake,4626-hidden,Shawnigan Lake,-1071607778,0
4627-hidden,Golden,4627-hidden,Golden,-1071607778,0
4628-hidden,Golden,4628-hidden,Golden,-1071607778,0
4629-hidden,Surrey,4629-hidden,Surrey,-1071607778,0
4630-hidden,Christian Valley,4630-hidden,Christian Valley,-1071607778,0
4631-hidden,Surrey,4631-hidden,Surrey,-1071607778,0
4632-hidden,Surrey,4632-hidden,Surrey,-1071607778,0
4636-hidden,Chilliwack,4636-hidden,Chilliwack,-1071607778,0
4637-hidden,Chilliwack,4637-hidden,Chilliwack,-1071607778,0
4638-hidden,Surrey,4638-hidden,Surrey,-1071607778,0
4639-hidden,Abbotsford,4639-hidden,Abbotsford,-1071607778,0
4640-hidden,Ne Westminster,4640-hidden,Ne Westminster,-1071607778,0
4641-hidden,Ne Westminster,4641-hidden,Ne Westminster,-1071607778,0
4642-hidden,Merritt,4642-hidden,Merritt,-1071607778,0
4643-hidden,Savona,4643-hidden,Savona,-1071607778,0
4644-hidden,Merritt,4644-hidden,Merritt,-1071607778,0
4645-hidden,Merritt,4645-hidden,Merritt,-1071607778,0
4646-hidden,Merritt,4646-hidden,Merritt,-1071607778,0
3149-hidden,New Hazelton,3149-hidden,New Hazelton,-1071607778,0
3150-hidden,New Hazelton,3150-hidden,New Hazelton,-1071607778,0
3151-hidden,New Hazelton,3151-hidden,New Hazelton,-1071607778,0
3281-hidden,VICTORIA,3281-hidden,VICTORIA,-1071607778,0
3282-hidden,VICTORIA,3282-hidden,VICTORIA,-1071607778,0
3283-hidden,VICTORIA,3283-hidden,VICTORIA,-1071607778,0
3284-hidden,VICTORIA,3284-hidden,VICTORIA,-1071607778,0
3285-hidden,VICTORIA,3285-hidden,VICTORIA,-1071607778,0
3286-hidden,VICTORIA,3286-hidden,VICTORIA,-1071607778,0
3287-hidden,VICTORIA,3287-hidden,VICTORIA,-1071607778,0
3288-hidden,VICTORIA,3288-hidden,VICTORIA,-1071607778,0
3289-hidden,VICTORIA,3289-hidden,VICTORIA,-1071607778,0
3290-hidden,VICTORIA,3290-hidden,VICTORIA,-1071607778,0
3296-hidden,Nanoose,3296-hidden,Nanoose,-1071607778,0
3297-hidden,Nanoose,3297-hidden,Nanoose,-1071607778,0
3298-hidden,Campbell River,3298-hidden,Campbell River,-1071607778,0
3299-hidden,Campbell River,3299-hidden,Campbell River,-1071607778,0
3300-hidden,Nanoose Creek,3300-hidden,Nanoose Creek,-1071607778,0
3301-hidden,Nanoose Creek,3301-hidden,Nanoose Creek,-1071607778,0
3302-hidden,Nanaimo,3302-hidden,Nanaimo,-1071607778,0
3776-hidden,Ladysmith,3776-hidden,Ladysmith,-1071607778,0
3777-hidden,Ladysmith,3777-hidden,Ladysmith,-1071607778,0
3778-hidden,Ladysmith,3778-hidden,Ladysmith,-1071607778,0
3779-hidden,Ladysmith,3779-hidden,Ladysmith,-1071607778,0
3780-hidden,Ladysmith,3780-hidden,Ladysmith,-1071607778,0
3781-hidden,Ladysmith,3781-hidden,Ladysmith,-1071607778,0
3399-hidden,Burnaby,3399-hidden,Burnaby,-1071607778,0
3400-hidden,Burnaby,3400-hidden,Burnaby,-1071607778,0
3401-hidden,Nanoose,3401-hidden,Nanoose,-1071607778,0
3402-hidden,Nanoose,3402-hidden,Nanoose,-1071607778,0
3403-hidden,Burnaby,3403-hidden,Burnaby,-1071607778,0
3404-hidden,Burnaby,3404-hidden,Burnaby,-1071607778,0
3405-hidden,Creston,3405-hidden,Creston,-1071607778,0
3406-hidden,Victoria,3406-hidden,Victoria,-1071607778,0
3407-hidden,Victoria,3407-hidden,Victoria,-1071607778,0
3416-hidden,Victoria,3416-hidden,Victoria,-1071607778,0
3426-hidden,NANOOSE,3426-hidden,NANOOSE,-1071607778,0
3427-hidden,NANOOSE,3427-hidden,NANOOSE,-1071607778,0
3428-hidden,Hazelton,3428-hidden,Hazelton,-1071607778,0
3429-hidden,Hazelton,3429-hidden,Hazelton,-1071607778,0
3430-hidden,Skidegate,3430-hidden,Skidegate,-1071607778,0
3431-hidden,Skidegate,3431-hidden,Skidegate,-1071607778,0
3432-hidden,VICTORIA,3432-hidden,VICTORIA,-1071607778,0
3433-hidden,VICTORIA,3433-hidden,VICTORIA,-1071607778,0
3434-hidden,VICTORIA,3434-hidden,VICTORIA,-1071607778,0
3435-hidden,VICTORIA,3435-hidden,VICTORIA,-1071607778,0
3436-hidden,VICTORIA,3436-hidden,VICTORIA,-1071607778,0
3437-hidden,VICTORIA,3437-hidden,VICTORIA,-1071607778,0
3904-hidden,Terrace,3904-hidden,Terrace,-1071607778,0
3905-hidden,Terrace,3905-hidden,Terrace,-1071607778,0
3906-hidden,Terrace,3906-hidden,Terrace,-1071607778,0
3907-hidden,New Hazelton,3907-hidden,New Hazelton,-1071607778,0
3908-hidden,New Hazelton,3908-hidden,New Hazelton,-1071607778,0
3019-hidden,New Hazelton,3019-hidden,New Hazelton,-1071607778,0
3020-hidden,New Hazelton,3020-hidden,New Hazelton,-1071607778,0
3021-hidden,New Hazelton,3021-hidden,New Hazelton,-1071607778,0
3022-hidden,New Hazelton,3022-hidden,New Hazelton,-1071607778,0
3023-hidden,New Hazelton,3023-hidden,New Hazelton,-1071607778,0
3024-hidden,New Hazelton,3024-hidden,New Hazelton,-1071607778,0
3025-hidden,New Hazelton,3025-hidden,New Hazelton,-1071607778,0
3026-hidden,New Hazelton,3026-hidden,New Hazelton,-1071607778,0
3027-hidden,New Hazelton,3027-hidden,New Hazelton,-1071607778,0
3028-hidden,New Hazelton,3028-hidden,New Hazelton,-1071607778,0
3029-hidden,New Hazelton,3029-hidden,New Hazelton,-1071607778,0
3031-hidden,New Hazelton,3031-hidden,New Hazelton,-1071607778,0
3030-hidden,New Hazelton,3030-hidden,New Hazelton,-1071607778,0
3032-hidden,New Hazelton,3032-hidden,New Hazelton,-1071607778,0
3033-hidden,New Hazelton,3033-hidden,New Hazelton,-1071607778,0
3034-hidden,New Hazelton,3034-hidden,New Hazelton,-1071607778,0
3035-hidden,New Hazelton,3035-hidden,New Hazelton,-1071607778,0
3036-hidden,New Hazelton,3036-hidden,New Hazelton,-1071607778,0
3037-hidden,New Hazelton,3037-hidden,New Hazelton,-1071607778,0
3038-hidden,New Hazelton,3038-hidden,New Hazelton,-1071607778,0
3039-hidden,New Hazelton,3039-hidden,New Hazelton,-1071607778,0
3040-hidden,New Hazelton,3040-hidden,New Hazelton,-1071607778,0
3046-hidden,Little Fort,3046-hidden,Little Fort,-1071607778,0
3047-hidden,Little Fort,3047-hidden,Little Fort,-1071607778,0
3048-hidden,Little Fort,3048-hidden,Little Fort,-1071607778,0
3049-hidden,Little Fort,3049-hidden,Little Fort,-1071607778,0
3050-hidden,Little Fort,3050-hidden,Little Fort,-1071607778,0
3051-hidden,New Hazelton,3051-hidden,New Hazelton,-1071607778,0
3052-hidden,New Hazelton,3052-hidden,New Hazelton,-1071607778,0
3053-hidden,New Hazelton,3053-hidden,New Hazelton,-1071607778,0
3584-hidden,VICTORIA,3584-hidden,VICTORIA,-1071607778,0
3152-hidden,New Hazelton,3152-hidden,New Hazelton,-1071607778,0
3153-hidden,New Hazelton,3153-hidden,New Hazelton,-1071607778,0
3154-hidden,New Hazelton,3154-hidden,New Hazelton,-1071607778,0
3155-hidden,Nanaimo,3155-hidden,Nanaimo,-1071607778,0
3156-hidden,Nanaimo,3156-hidden,Nanaimo,-1071607778,0
3167-hidden,Smithers,3167-hidden,Smithers,-1071607778,0
3168-hidden,Smithers,3168-hidden,Smithers,-1071607778,0
3169-hidden,Smithers,3169-hidden,Smithers,-1071607778,0
3170-hidden,Smithers,3170-hidden,Smithers,-1071607778,0
3171-hidden,Smithers,3171-hidden,Smithers,-1071607778,0
3172-hidden,Smithers,3172-hidden,Smithers,-1071607778,0
3173-hidden,Smithers,3173-hidden,Smithers,-1071607778,0
3174-hidden,Smithers,3174-hidden,Smithers,-1071607778,0
3175-hidden,Smithers,3175-hidden,Smithers,-1071607778,0
3176-hidden,Smithers,3176-hidden,Smithers,-1071607778,0
3177-hidden,Smithers,3177-hidden,Smithers,-1071607778,0
3178-hidden,Smithers,3178-hidden,Smithers,-1071607778,0
3179-hidden,Smithers,3179-hidden,Smithers,-1071607778,0
3180-hidden,Smithers,3180-hidden,Smithers,-1071607778,0
3181-hidden,Stewart,3181-hidden,Stewart,-1071607778,0
3182-hidden,Stewart,3182-hidden,Stewart,-1071607778,0
3183-hidden,Stewart,3183-hidden,Stewart,-1071607778,0
3184-hidden,Stewart,3184-hidden,Stewart,-1071607778,0
3185-hidden,Stewart,3185-hidden,Stewart,-1071607778,0
3186-hidden,Stewart,3186-hidden,Stewart,-1071607778,0
3187-hidden,Courtenay,3187-hidden,Courtenay,-1071607778,0
3188-hidden,Courtenay,3188-hidden,Courtenay,-1071607778,0
3189-hidden,Nanoose,3189-hidden,Nanoose,-1071607778,0
3190-hidden,Nanoose,3190-hidden,Nanoose,-1071607778,0
3191-hidden,Terrace,3191-hidden,Terrace,-1071607778,0
3196-hidden,Nanaimo,3196-hidden,Nanaimo,-1071607778,0
3197-hidden,Nanaimo,3197-hidden,Nanaimo,-1071607778,0
3198-hidden,Victoria,3198-hidden,Victoria,-1071607778,0
3659-hidden,VICTORIA,3659-hidden,VICTORIA,-1071607778,0
3782-hidden,Ladysmith,3782-hidden,Ladysmith,-1071607778,0
3783-hidden,Ladysmith,3783-hidden,Ladysmith,-1071607778,0
3784-hidden,Ladysmith,3784-hidden,Ladysmith,-1071607778,0
3785-hidden,Coombs,3785-hidden,Coombs,-1071607778,0
3786-hidden,Prince George,3786-hidden,Prince George,-1071607778,0
3787-hidden,Prince George,3787-hidden,Prince George,-1071607778,0
3788-hidden,Prince George,3788-hidden,Prince George,-1071607778,0
3789-hidden,Prince George,3789-hidden,Prince George,-1071607778,0
3790-hidden,Prince George,3790-hidden,Prince George,-1071607778,0
3791-hidden,BLUE RIVER,3791-hidden,BLUE RIVER,-1071607778,0
3792-hidden,BLUE RIVER,3792-hidden,BLUE RIVER,-1071607778,0
3793-hidden,Valemount,3793-hidden,Valemount,-1071607778,0
3794-hidden,Valemount,3794-hidden,Valemount,-1071607778,0
3795-hidden,Valemount,3795-hidden,Valemount,-1071607778,0
3796-hidden,Parksville,3796-hidden,Parksville,-1071607778,0
3797-hidden,Nelson,3797-hidden,Nelson,-1071607778,0
3806-hidden,VICTORIA,3806-hidden,VICTORIA,-1071607778,0
3807-hidden,VICTORIA,3807-hidden,VICTORIA,-1071607778,0
3808-hidden,VICTORIA,3808-hidden,VICTORIA,-1071607778,0
3809-hidden,VICTORIA,3809-hidden,VICTORIA,-1071607778,0
3810-hidden,VICTORIA,3810-hidden,VICTORIA,-1071607778,0
3811-hidden,VICTORIA,3811-hidden,VICTORIA,-1071607778,0
4282-hidden,VICTORIA,4282-hidden,VICTORIA,-1071607778,0
4283-hidden,VICTORIA,4283-hidden,VICTORIA,-1071607778,0
4284-hidden,VICTORIA,4284-hidden,VICTORIA,-1071607778,0
3909-hidden,Terrace,3909-hidden,Terrace,-1071607778,0
3910-hidden,Burns Lake,3910-hidden,Burns Lake,-1071607778,0
3911-hidden,Burns Lake,3911-hidden,Burns Lake,-1071607778,0
3916-hidden,Fort St. John,3916-hidden,Fort St. John,-1071607778,0
3917-hidden,Savona,3917-hidden,Savona,-1071607778,0
3918-hidden,Savona,3918-hidden,Savona,-1071607778,0
3919-hidden,Rural,3919-hidden,Rural,-1071607778,0
3920-hidden,Smithers,3920-hidden,Smithers,-1071607778,0
3921-hidden,Smithers,3921-hidden,Smithers,-1071607778,0
3922-hidden,Smithers,3922-hidden,Smithers,-1071607778,0
3923-hidden,Smithers,3923-hidden,Smithers,-1071607778,0
3924-hidden,Smithers,3924-hidden,Smithers,-1071607778,0
3925-hidden,Knutsford,3925-hidden,Knutsford,-1071607778,0
3926-hidden,VICTORIA,3926-hidden,VICTORIA,-1071607778,0
3927-hidden,Abbotsford,3927-hidden,Abbotsford,-1071607778,0
3928-hidden,Abbotsford,3928-hidden,Abbotsford,-1071607778,0
3929-hidden,Abbotsford,3929-hidden,Abbotsford,-1071607778,0
3930-hidden,Abbotsford,3930-hidden,Abbotsford,-1071607778,0
3931-hidden,VICTORIA,3931-hidden,VICTORIA,-1071607778,0
3932-hidden,VICTORIA,3932-hidden,VICTORIA,-1071607778,0
3933-hidden,VICTORIA,3933-hidden,VICTORIA,-1071607778,0
4420-hidden,VICTORIA,4420-hidden,VICTORIA,-1071607778,0
4421-hidden,VICTORIA,4421-hidden,VICTORIA,-1071607778,0
3585-hidden,VICTORIA,3585-hidden,VICTORIA,-1071607778,0
3586-hidden,VICTORIA,3586-hidden,VICTORIA,-1071607778,0
3587-hidden,VICTORIA,3587-hidden,VICTORIA,-1071607778,0
3588-hidden,VICTORIA,3588-hidden,VICTORIA,-1071607778,0
3589-hidden,VICTORIA,3589-hidden,VICTORIA,-1071607778,0
3590-hidden,VICTORIA,3590-hidden,VICTORIA,-1071607778,0
3591-hidden,VICTORIA,3591-hidden,VICTORIA,-1071607778,0
3592-hidden,VICTORIA,3592-hidden,VICTORIA,-1071607778,0
3593-hidden,VICTORIA,3593-hidden,VICTORIA,-1071607778,0
3594-hidden,VICTORIA,3594-hidden,VICTORIA,-1071607778,0
3595-hidden,VICTORIA,3595-hidden,VICTORIA,-1071607778,0
3596-hidden,VICTORIA,3596-hidden,VICTORIA,-1071607778,0
3597-hidden,VICTORIA,3597-hidden,VICTORIA,-1071607778,0
3598-hidden,VICTORIA,3598-hidden,VICTORIA,-1071607778,0
3599-hidden,VICTORIA,3599-hidden,VICTORIA,-1071607778,0
3600-hidden,VICTORIA,3600-hidden,VICTORIA,-1071607778,0
3601-hidden,Kamloops,3601-hidden,Kamloops,-1071607778,0
4013-hidden,VICTORIA,4013-hidden,VICTORIA,-1071607778,0
3660-hidden,VICTORIA,3660-hidden,VICTORIA,-1071607778,0
3661-hidden,VICTORIA,3661-hidden,VICTORIA,-1071607778,0
3666-hidden,VICTORIA,3666-hidden,VICTORIA,-1071607778,0
3667-hidden,VICTORIA,3667-hidden,VICTORIA,-1071607778,0
3668-hidden,VICTORIA,3668-hidden,VICTORIA,-1071607778,0
3669-hidden,VICTORIA,3669-hidden,VICTORIA,-1071607778,0
3670-hidden,VICTORIA,3670-hidden,VICTORIA,-1071607778,0
3671-hidden,VICTORIA,3671-hidden,VICTORIA,-1071607778,0
3672-hidden,VICTORIA,3672-hidden,VICTORIA,-1071607778,0
3673-hidden,VICTORIA,3673-hidden,VICTORIA,-1071607778,0
3674-hidden,VICTORIA,3674-hidden,VICTORIA,-1071607778,0
3675-hidden,VICTORIA,3675-hidden,VICTORIA,-1071607778,0
3676-hidden,VICTORIA,3676-hidden,VICTORIA,-1071607778,0
3677-hidden,VICTORIA,3677-hidden,VICTORIA,-1071607778,0
3678-hidden,Trail,3678-hidden,Trail,-1071607778,0
3679-hidden,Golden,3679-hidden,Golden,-1071607778,0
4152-hidden,Victoria,4152-hidden,Victoria,-1071607778,0
4153-hidden,Mill Bay,4153-hidden,Mill Bay,-1071607778,0
4285-hidden,VICTORIA,4285-hidden,VICTORIA,-1071607778,0
4286-hidden,VICTORIA,4286-hidden,VICTORIA,-1071607778,0
4166-hidden,Christina Lake,4166-hidden,Christina Lake,-1071607778,0
4287-hidden,Burnaby,4287-hidden,Burnaby,-1071607778,0
4288-hidden,Burnaby,4288-hidden,Burnaby,-1071607778,0
4289-hidden,Abbotsford,4289-hidden,Abbotsford,-1071607778,0
4290-hidden,Coquitlam,4290-hidden,Coquitlam,-1071607778,0
4291-hidden,Terrace,4291-hidden,Terrace,-1071607778,0
4292-hidden,Terrace,4292-hidden,Terrace,-1071607778,0
4293-hidden,Burnaby,4293-hidden,Burnaby,-1071607778,0
4294-hidden,North Pender Island,4294-hidden,North Pender Island,-1071607778,0
4295-hidden,Galiano Island,4295-hidden,Galiano Island,-1071607778,0
4296-hidden,Victoria,4296-hidden,Victoria,-1071607778,0
4297-hidden,Victoria,4297-hidden,Victoria,-1071607778,0
4298-hidden,Victoria,4298-hidden,Victoria,-1071607778,0
4299-hidden,Coquitlam,4299-hidden,Coquitlam,-1071607778,0
4300-hidden,Coquitlam,4300-hidden,Coquitlam,-1071607778,0
4304-hidden,Victoria,4304-hidden,Victoria,-1071607778,0
4301-hidden,Victoria,4301-hidden,Victoria,-1071607778,0
4302-hidden,Victoria,4302-hidden,Victoria,-1071607778,0
4303-hidden,Coquitlam,4303-hidden,Coquitlam,-1071607778,0
4678-hidden,Mill Bay,4678-hidden,Mill Bay,-1071607778,0
4679-hidden,Victoria,4679-hidden,Victoria,-1071607778,0
4680-hidden,Victoria,4680-hidden,Victoria,-1071607778,0
4686-hidden,Duncan,4686-hidden,Duncan,-1071607778,0
4687-hidden,Duncan,4687-hidden,Duncan,-1071607778,0
4422-hidden,VICTORIA,4422-hidden,VICTORIA,-1071607778,0
4423-hidden,VICTORIA,4423-hidden,VICTORIA,-1071607778,0
4424-hidden,VICTORIA,4424-hidden,VICTORIA,-1071607778,0
4425-hidden,VICTORIA,4425-hidden,VICTORIA,-1071607778,0
4426-hidden,VICTORIA,4426-hidden,VICTORIA,-1071607778,0
4427-hidden,VICTORIA,4427-hidden,VICTORIA,-1071607778,0
4428-hidden,VICTORIA,4428-hidden,VICTORIA,-1071607778,0
4429-hidden,VICTORIA,4429-hidden,VICTORIA,-1071607778,0
4430-hidden,VICTORIA,4430-hidden,VICTORIA,-1071607778,0
4431-hidden,VICTORIA,4431-hidden,VICTORIA,-1071607778,0
4432-hidden,VICTORIA,4432-hidden,VICTORIA,-1071607778,0
4433-hidden,VICTORIA,4433-hidden,VICTORIA,-1071607778,0
4436-hidden,Heffley,4436-hidden,Heffley,-1071607778,0
4437-hidden,VICTORIA,4437-hidden,VICTORIA,-1071607778,0
2902-hidden,Falkland,2902-hidden,Falkland,-1071607778,0
2903-hidden,Lantzville,2903-hidden,Lantzville,-1071607778,0
2904-hidden,Lantzville,2904-hidden,Lantzville,-1071607778,0
2905-hidden,Keremeos,2905-hidden,Keremeos,-1071607778,0
4014-hidden,VICTORIA,4014-hidden,VICTORIA,-1071607778,0
